,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20181123,9.25,,10.25,7.166666667,11.20833333,11.79166667,,7.541666667,8.416666667,10.70833333,,12.375,8.625,13,12.58333333,10.95833333,11.29166667,10.70833333,16.875,8.333333333,8.416666667,11.25,7.541666667,,,,9.041666667,11.08333333,7.125,,,11.25,,11.41666667,14.16666667,,27.45833333,11.79166667,16.66666667,,11.41666667,21.79166667,25.83333333,17.58333333,15.20833333,19.25,,,22.41666667,30.75,31.625,39.20833333,,21.70833333,26.875,26.04166667,28,26.41666667,33.95833333,5.166666667,4.666666667,3.708333333,1.916666667,11.04166667,1.875,10.375,6.5,29.375,8.875,,24.33333333,10.5,15.625,12.29166667
20181124,8.291666667,5.083333333,,6.458333333,12.83333333,10,6.75,6.791666667,4.791666667,10.125,7.25,9.625,8.083333333,11.04166667,8.583333333,7,9.458333333,8.458333333,,8.125,10.29166667,8.5,8.833333333,10.29166667,9.875,19.41666667,23.75,12.29166667,17.95833333,11.5,18.29166667,17.83333333,16.75,16.41666667,17.95833333,21.79166667,33.08333333,20.33333333,28.79166667,23.58333333,16.29166667,25.625,33.5,26.125,26.58333333,24.70833333,21.83333333,38.45833333,24.08333333,27.375,36.45833333,43.125,37.58333333,24.29166667,28.91666667,27.70833333,29.33333333,34.08333333,28.125,5.833333333,3.583333333,5.5,,12.29166667,4.166666667,8,3.916666667,29.79166667,7.916666667,32.45833333,20.08333333,8.791666667,21.66666667,6.5
20181125,9.75,8.125,,6.708333333,17.83333333,15.58333333,13.16666667,11,14.70833333,13.29166667,11.41666667,12.25,,16.04166667,12.45833333,10.375,22.20833333,22.25,27.95833333,28.25,22.5,25.70833333,19.29166667,33.45833333,30.33333333,31.08333333,23.25,19.25,20.79166667,10.41666667,22.66666667,21.125,26.20833333,26.83333333,30.58333333,25.375,34.625,31.20833333,29.375,21.625,27.29166667,18.58333333,32.95833333,21.29166667,19.54166667,20,23.33333333,28.45833333,21.75,26.25,35.5,36.95833333,30.04166667,24.20833333,28.08333333,25.375,23.70833333,33.54166667,37.04166667,7.583333333,8.333333333,4.875,8,15.04166667,7.083333333,12.08333333,17.54166667,31.5,11.5,28.66666667,15.04166667,10.625,32.5,12.08333333
20181126,11.91666667,,,7.291666667,19.83333333,16.95833333,12.70833333,,10.375,,12.54166667,13,8.541666667,14.29166667,13.45833333,10.95833333,10.70833333,11.58333333,16.16666667,11.5,12.25,,9.291666667,,10,16.16666667,11.54166667,8.083333333,,7.583333333,12.08333333,,11.79166667,,,,11.41666667,11.25,13.875,9.625,13.79166667,8.916666667,20.04166667,12.45833333,,10.70833333,9.875,14.91666667,6.5,12.79166667,14.66666667,,13.95833333,,8.458333333,8.666666667,,13.08333333,17.54166667,4.666666667,2.666666667,2.291666667,,10.08333333,4.458333333,12.5,6.541666667,,9.541666667,,8.541666667,6.916666667,17.79166667,
20181127,8.666666667,6.833333333,9.916666667,8.833333333,15.375,,,,,10.08333333,9.708333333,,,14.54166667,,,,9.916666667,,13.58333333,11.625,14.08333333,,,12.66666667,,13.29166667,9.5,10.125,,9.166666667,11.70833333,11.125,14.125,15.20833333,17.16666667,21.58333333,,20.95833333,21.45833333,14.5,24.25,29.75,25.875,23.5,,9.75,42.08333333,26.91666667,,,34.33333333,33.95833333,26.66666667,34.26086957,33,29.5,24.875,,,6.666666667,,3.782608696,12.45833333,5.541666667,,8.416666667,18.875,9.125,37.875,,9.25,,9.583333333
20181128,,,12.20833333,11.70833333,18.25,17.08333333,13.95833333,12.08333333,12.75,,13.83333333,12.16666667,11.83333333,,14.75,13.125,16.875,15.08333333,24.875,,,18.66666667,13.25,20.29166667,,,,,9.708333333,7.75,,13.20833333,9.833333333,15.66666667,14,,15.91666667,15.45833333,22.25,16.83333333,,,27.16666667,,16.91666667,21.29166667,17.875,,,30.79166667,37.83333333,39.41666667,,23.79166667,30.39130435,31.5,30.95833333,26.95833333,32.5,5.916666667,,8.541666667,,,,13.45833333,12.83333333,20.29166667,,32.20833333,,7.541666667,20.54166667,13.16666667
20181129,17.79166667,15.58333333,16.58333333,15.41666667,,19.70833333,14.91666667,14.20833333,,,,17.95833333,17.45833333,21.75,19.75,16.125,17.33333333,,28.70833333,17.29166667,,,14.95833333,20.5,,22.95833333,,11.54166667,15.33333333,12.125,14.33333333,18.375,,18.83333333,19.95833333,22.83333333,,21.625,,,19.54166667,31.25,,31.66666667,31.58333333,29.45833333,,49,33.75,37.45833333,38.5,35.625,43.875,32.625,,41,35.45833333,,33,8.541666667,8.375,7.541666667,,15.79166667,12.79166667,16.54166667,,29.5,16.91666667,39.95833333,14.45833333,13.41666667,24.54166667,18.79166667
20181130,16.5,14.45833333,14.91666667,,18.625,21.43478261,13.91666667,12.66666667,11.91666667,,16.66666667,17.58333333,,20.66666667,18.41666667,14.54166667,17.83333333,19.16666667,31.29166667,18.25,21.5,24.79166667,,28.91666667,,,32.75,32.125,45.66666667,34.20833333,,39.08333333,42.58333333,49.20833333,42.54166667,39.58333333,49.83333333,43.29166667,48.83333333,46.875,53.5,33.625,51.41666667,34.25,35.79166667,38.45833333,22.625,49.125,33.75,36.33333333,50.16666667,42.41666667,49.5,33.75,38.66666667,,36,36.70833333,34.86956522,11.91666667,12.41666667,8.5,13.58333333,16.04166667,12.125,14.41666667,12.75,46.375,16.41666667,36.5,19.16666667,,47.125,
20181201,13.54166667,10.375,15.45833333,13.41666667,24.625,,22.16666667,17,25.375,20.125,16.25,19.04166667,17.08333333,20.625,12.54166667,14.66666667,32.125,30.29166667,45.125,38.58333333,42.66666667,36.08333333,31.125,47.91666667,49.95833333,50.33333333,48.79166667,42.54166667,40.25,44.70833333,52.29166667,44.91666667,53.04166667,54.95833333,37.45833333,44.29166667,50.875,36.91666667,41.5,31.79166667,34.125,44.91666667,51.45833333,40.04166667,36.33333333,35.41666667,18.95833333,48.70833333,33.75,35.08333333,38.04166667,35.83333333,46.83333333,33.66666667,39.54166667,33.875,34.54166667,36.91666667,29.08333333,11.5,12.79166667,7.875,12.875,15.875,17.95833333,18.54166667,28.29166667,,18.25,37.95833333,24.66666667,13.41666667,36.625,15.33333333
20181202,10.04166667,7.208333333,8.708333333,8.958333333,24.75,22.5,20.20833333,15.66666667,20.79166667,16.20833333,9.791666667,14,14.16666667,15.20833333,10.875,,31,30.70833333,47.29166667,26.16666667,36.16666667,34.58333333,21.66666667,36.16666667,36.25,30.625,28.125,25.33333333,42.54166667,20.95833333,30.33333333,33.25,33.20833333,38.41666667,,32.16666667,45.04166667,41.16666667,44.16666667,43.375,52.125,35.625,59.125,42.54166667,45.20833333,46.70833333,24.625,46.125,33.79166667,37.125,42.54166667,43.625,47.5,33.33333333,44.54166667,39.45833333,36.875,34.20833333,35.08333333,9.583333333,9.458333333,6.666666667,,12.83333333,9.083333333,15.16666667,21.75,44.04166667,14.5,40.75,27.04166667,9.541666667,45.375,13.125
20181203,,25.54166667,,15.58333333,,,,22.625,34.375,31.16666667,24.875,21.45833333,16.04166667,23.41666667,22.79166667,,45.20833333,50.375,54.08333333,38.75,30.625,,,37.91666667,36.66666667,36.5,24.04166667,20.16666667,,18.70833333,30.875,,33.125,,,,41,46.20833333,48.04166667,43.875,49.41666667,32.125,,32.45833333,41.91666667,42.625,21.33333333,44.45833333,36.91666667,,37.08333333,44.20833333,,,44.75,36.70833333,32.91666667,36,33.33333333,,6.875,4.75,,11.20833333,9.666666667,25,34.39130435,,17.625,42,25.79166667,7.583333333,46.33333333,37.41666667
20181204,14.95833333,,15.625,,31.08333333,,22.70833333,22.125,15.66666667,22,14.625,,11.66666667,22.75,15.08333333,14.375,,,,19.125,,15.54166667,14.04166667,21.08333333,15.33333333,14.66666667,,,11.45833333,11.70833333,,,17.625,,27.5,14.875,15.91666667,22.95833333,32.45833333,30.04166667,,15.45833333,29.79166667,,23.83333333,,,27.45833333,,25.33333333,31.04166667,30.33333333,30.83333333,24.54166667,26.08333333,26.58333333,,,25.66666667,6.25,,5.916666667,5.916666667,16.08333333,11.91666667,20.66666667,16.45833333,18.91666667,18.33333333,33.16666667,16.25,7.791666667,,12
20181205,11.125,7.208333333,13.54166667,9.5,15.29166667,11.91666667,9.291666667,8.375,9.416666667,10.375,9.208333333,12.58333333,,18.33333333,13.625,,11.41666667,11.70833333,19.58333333,,12.16666667,12.20833333,14.08333333,16.45833333,,,17.79166667,9,18.04166667,,15.95833333,17.33333333,,25.25,23.08333333,15.91666667,27.16666667,24.08333333,30.70833333,28.95833333,19.08333333,28.04166667,34,27.875,28.54166667,25.5,14,35.91666667,26.45833333,25.625,30.375,,33.25,23.375,26.875,22.375,28,27.04166667,27.41666667,6.625,,,1.833333333,,10.91666667,9.375,,24.79166667,12.04166667,27.375,,,29.08333333,
20181206,10.66666667,8,11.83333333,,18.33333333,16.5,13.625,12.5,,11.95833333,,14.20833333,10.33333333,,10.875,11.625,14.125,11.70833333,18.625,14.95833333,16.125,16.41666667,15.29166667,17.91666667,17.5,18.33333333,18.41666667,16.45833333,17.125,15.625,16,17.625,18.70833333,20.83333333,19.95833333,21.95833333,,,,,18.75,,35.16666667,34.875,32.375,31.375,27.25,,42.41666667,42.08333333,48.45833333,45.5,,34.79166667,35.70833333,,42.58333333,46.625,43.625,6,4.375,2.5,,8.583333333,,12.41666667,17.83333333,31.29166667,,,17.625,,27.5,13.08333333
20181207,3.416666667,,6.125,2.791666667,6.791666667,3.75,2.75,3.041666667,2.541666667,,6.75,7,3.958333333,,3.958333333,6.5,,5.708333333,10.41666667,7.5,5.041666667,5.083333333,4.958333333,8.25,7.541666667,7.708333333,,8.375,5.625,5.416666667,6.458333333,7.416666667,7.541666667,8.5,13.5,11.16666667,15.08333333,11,16.70833333,13.54166667,,21.08333333,22.54166667,23.625,18.875,23.95833333,27.29166667,43.75,38.375,43.04166667,,50.41666667,43.25,30.95833333,,36.875,42.08333333,45,48.875,4.958333333,2.25,,1.083333333,4.75,1.75,,13.45833333,22.25,5.5,35.45833333,14.75,7.875,16.125,6.916666667
20181208,1.625,,4.708333333,4.791666667,4.375,4.375,1.875,1.375,,4.333333333,3.041666667,6.541666667,2.708333333,5.375,2.25,4.625,4.583333333,3.5,8.25,5.458333333,4.291666667,4.375,5.541666667,6,4.375,5.291666667,6.25,6.625,5.75,2.791666667,5.25,4.708333333,7.708333333,5.666666667,10.95833333,7.208333333,18.91666667,10.25,12.375,10.29166667,8.708333333,11.58333333,16.04166667,15.33333333,11.29166667,11.125,20.75,25.08333333,18,23.375,26.58333333,32.58333333,25.70833333,18.45833333,21.375,18.58333333,23.04166667,34.125,29.95833333,5.666666667,3.416666667,1.208333333,1.166666667,4.041666667,1.5,4.285714286,,24.29166667,2.333333333,19.5,13.79166667,7.541666667,12.04166667,4.75
20181209,1.625,1.791666667,4.708333333,,4.666666667,4.333333333,1.208333333,1.666666667,1.875,,6.25,5.583333333,4.5,4.5,3.333333333,5.25,4.208333333,5,8.166666667,4.416666667,3.166666667,4.208333333,4.75,5.875,4.958333333,6.791666667,5.583333333,5.333333333,3.041666667,2.375,3.916666667,6.583333333,6.25,5.083333333,8.25,8.541666667,14.04166667,6.291666667,12.58333333,8.75,7.833333333,10.95833333,15.16666667,14.625,13,16.625,20.25,25.54166667,22.08333333,28.79166667,30.75,33.66666667,26.70833333,19.41666667,19.625,19.70833333,23.95833333,35.375,33.25,5.166666667,2.416666667,1.458333333,1.25,3.166666667,1.75,1.541666667,5.375,24.625,2.25,21.875,14.83333333,6.583333333,12.5,6.125
20181210,3.291666667,1.583333333,6.75,,6.583333333,6.333333333,3.75,4.333333333,,5.958333333,5.958333333,,5.916666667,,,,6.166666667,3.333333333,7.375,6.375,6,5.416666667,7.208333333,8.791666667,,9.583333333,8.541666667,7.666666667,7.625,3.541666667,9.125,8.458333333,5.916666667,7.291666667,11.125,,13.5,9.625,12.79166667,12.375,7.75,15.29166667,20.29166667,15.16666667,,15.58333333,,29.5,,30.25,34.875,40.33333333,28.95833333,21.54166667,26.83333333,,31.70833333,,35.79166667,5.041666667,3,,1.583333333,2.833333333,4.083333333,,10.16666667,,,25.91666667,13.75,6.125,15.5,
20181211,,4.416666667,,,9.291666667,,,,,7.458333333,5.958333333,8.458333333,,10.25,6.5,9.125,9.416666667,6.666666667,10.625,8.333333333,8.625,,10.79166667,,6.416666667,,,10.41666667,9.708333333,,,12.95833333,,11.16666667,16,15.70833333,,14.08333333,19.625,15.58333333,,22.54166667,,,24.375,23.75,22.125,41.20833333,,42.875,41.20833333,47.625,,30.625,38.41666667,37.125,37.58333333,37.83333333,,9.666666667,3,1.833333333,1.291666667,5.958333333,4.5,6.375,,28.75,6.916666667,32.95833333,,5.5,,9.875
20181212,14.41666667,15.58333333,17.70833333,11.25,15.41666667,13.75,8.791666667,8.25,11.66666667,12.91666667,12,14.625,12.83333333,19.20833333,13.79166667,11.875,11.54166667,14.125,,,11.04166667,15.79166667,13.58333333,17.875,15.29166667,17.45833333,11.91666667,5.708333333,,5.666666667,8,,7.75,,,8.333333333,,12.41666667,15.29166667,8.083333333,18.41666667,,17.33333333,11.45833333,15.04166667,,16.41666667,25.08333333,,21.41666667,30.79166667,33.70833333,22.54166667,19.45833333,21.41666667,22.66666667,26.04166667,32.58333333,32.16666667,,4.208333333,2.208333333,,,,8.458333333,,15.20833333,13.54166667,22.54166667,22.41666667,7.458333333,15.58333333,24.375
20181213,10.29166667,,12,8.541666667,13.58333333,14.79166667,9.541666667,9.333333333,8.583333333,,,14.75,12.58333333,15.91666667,15.91666667,14.45833333,13.08333333,,,11.5,,14,,16.58333333,14.29166667,18.375,17.04166667,,13.41666667,10.25,16.54166667,13.75,13.58333333,16.25,16.91666667,16.45833333,30.33333333,,,,20.20833333,28.41666667,31.75,31,28.625,,26.41666667,35.95833333,,,,,37.625,,33.875,31.66666667,31.625,36.29166667,36.25,6.791666667,7.041666667,,1.5,10.5,2.25,9.458333333,22.16666667,,11.875,30.29166667,21.20833333,,20.08333333,14.125
20181214,8.375,7.166666667,8.666666667,4.5,,10.29166667,5.75,4.583333333,4.125,5.083333333,5.125,10.25,6.625,12.25,,10.20833333,,9.583333333,18.625,13,6.583333333,8.666666667,7.375,11.625,5.5,10.125,9.25,8.666666667,9.166666667,9.75,9.083333333,9.375,11.70833333,11.25,14.625,17.45833333,25.75,12.04166667,21.66666667,16.16666667,11.83333333,31.25,29.41666667,,22.66666667,23.54166667,25.79166667,,36.20833333,35.70833333,36.75,,38.75,26.625,,31.33333333,,41.58333333,34.70833333,5.75,,1.666666667,1.166666667,8.875,2.916666667,6.625,,32.33333333,7.333333333,30.58333333,24.95833333,9,12.70833333,12.95833333
20181215,7.375,4.833333333,7.916666667,3.25,7.791666667,8.416666667,5,5.208333333,4.083333333,4.666666667,6.291666667,7.75,7.208333333,9.916666667,9.625,8.875,8.291666667,7.166666667,15.375,6.625,5.75,8.083333333,8.25,12.66666667,7.333333333,14.91666667,18.875,19.95833333,12.83333333,10,15.5,15.66666667,16.45833333,12.45833333,13.04166667,21.66666667,32,14.45833333,20.375,16.75,10.75,25.54166667,28.125,25.04166667,23.16666667,21.08333333,33.04166667,36,28.29166667,37.45833333,36.91666667,,36.20833333,26.33333333,25.25,29.58333333,30.54166667,41.66666667,39.45833333,6.291666667,6.5,1.125,1.583333333,8.291666667,3.791666667,6.291666667,13.08333333,44.70833333,5.958333333,,32.58333333,8.75,12.25,9.125
20181216,10,8.916666667,9.583333333,12.16666667,15.79166667,14.91666667,9.375,11.16666667,9.291666667,9.541666667,8.166666667,14.5,,14.79166667,9.625,12.875,9.083333333,10.20833333,17.875,13.66666667,15.54166667,13.20833333,17.08333333,18.54166667,16.25,21.125,,20.83333333,13.08333333,14.66666667,15.33333333,15.91666667,15,15.625,17.29166667,24.83333333,39.70833333,20.54166667,23.66666667,18.83333333,13.66666667,32.95833333,30.83333333,24.91666667,22.83333333,25,33.91666667,44.29166667,41.83333333,47.04166667,50.5,51.58333333,42.70833333,33.58333333,38.20833333,41.16666667,42.125,53.625,40.33333333,,5.916666667,,3.458333333,9.166666667,6.125,11.04166667,21.375,39.70833333,11.5,38.54166667,26.95833333,9,16.33333333,12.29166667
20181217,18.375,16,18.66666667,14.875,19.08333333,,13.45833333,12.41666667,15.91666667,14.83333333,17.54166667,,12.125,23.20833333,15.125,,16.45833333,17.04166667,,16.20833333,16.58333333,17.20833333,16.20833333,,17.08333333,19.79166667,,13.20833333,15.66666667,9.958333333,15.41666667,14.08333333,,20.95833333,20.04166667,15.91666667,26.95833333,22,24.45833333,,22.04166667,25.16666667,34.5,27.83333333,,,26.16666667,37.20833333,,29.04166667,,,,24.75,,31.79166667,31.79166667,35.625,37.25,9,,9.916666667,14.875,18.79166667,11.83333333,14.625,22.625,29.08333333,19.20833333,31.95833333,18.875,11.83333333,22.75,
20181218,15.04166667,12.79166667,13.29166667,,14.20833333,15.58333333,12,11.5,,10.33333333,12.45833333,16.95833333,14.375,19.04166667,17.20833333,16.70833333,15,,25.54166667,15.66666667,18.79166667,15.83333333,12,20.08333333,,18,22.14285714,20.08333333,15.70833333,19.04166667,21.875,20,23.16666667,,,,42.70833333,,25,,18.20833333,40.29166667,36.66666667,35.08333333,31.66666667,31.66666667,,53.625,,52.95833333,57.91666667,57.58333333,58.29166667,,43.625,,45.16666667,,46.33333333,14.58333333,18.16666667,,12.125,17.375,12.45833333,15.45833333,26.75,,13.95833333,50.75,24.625,,22.25,16.04166667
20181219,,13.04166667,,11.33333333,21.625,18.375,16.29166667,12,15.20833333,13.20833333,12.16666667,14.25,12.5,16.45833333,10.33333333,15.75,,43.58333333,57.875,,34.625,35,27.75,40.45833333,,,38.04166667,33.08333333,45.54166667,,49.75,50.45833333,46.95833333,49.75,,30.58333333,47.08333333,40.91666667,37.5,32.70833333,,31.20833333,43.29166667,24.83333333,37.33333333,33.70833333,25.16666667,40.125,,,45.91666667,42.5,44.04166667,32.70833333,,33.20833333,34.375,39.20833333,30.70833333,,12.375,7.625,,16.41666667,9.391304348,15.08333333,,31.83333333,12.29166667,,,14.79166667,,15.04166667
20181220,18.08333333,19.41666667,16.95833333,,36.54166667,32.95833333,29.79166667,21.66666667,23.79166667,17.625,,18.29166667,14.25,21.66666667,,19.91666667,32.83333333,36.20833333,48.41666667,32.79166667,29.45833333,29.625,23.33333333,38.54166667,30.875,28.83333333,,,32.16666667,19.625,37.54166667,37.08333333,,41.75,,20.83333333,,,,40.79166667,48.75,,30.20833333,,32.79166667,33.33333333,21.08333333,,23.08333333,22.95833333,30.25,32.54166667,29.95833333,23.66666667,20.66666667,23.45833333,23.41666667,27.95833333,,11,14.04166667,5.083333333,,,,17.41666667,34.70833333,,20.54166667,,19.16666667,12.08333333,43.5,18.25
20181221,16.33333333,,18.29166667,13.5,22.66666667,21.54166667,20,,18.66666667,17.58333333,18.83333333,18,,,16.75,18.58333333,26.625,23.16666667,34.83333333,34.5,28.70833333,28.79166667,25.375,33.125,27.25,29.29166667,25.58333333,25.875,,,31.79166667,,28.91666667,34.625,,,33.375,,45.75,,50.41666667,,,30.83333333,33.95833333,36,21.25,40.375,34.95833333,35.79166667,32.70833333,36.875,39.83333333,32.75,29.25,29.75,,35,23.58333333,9.125,10.125,5.5,,10.75,11.54166667,17.41666667,41.625,37.79166667,,35.625,26.375,10.29166667,46.91666667,17.16666667
20181222,18.5,19.25,20.75,33.5,40.20833333,36,29.125,24.16666667,30.08333333,21.66666667,27.625,26.54166667,24.79166667,34.16666667,22.875,28.08333333,40.625,29.625,,44,,,35.54166667,42.875,35.125,40.16666667,39.20833333,41.08333333,32.91666667,34.75,40.91304348,40.08333333,39.875,34.25,37.91666667,42.58333333,,44.08333333,49.08333333,38.79166667,,61.625,62.58333333,60.70833333,54.20833333,56.625,30.91666667,73.08333333,,65.75,55.08333333,58.58333333,61.70833333,47.58333333,61.20833333,61.95833333,57.625,52.58333333,44.375,9.458333333,9.583333333,3.916666667,13.83333333,10.91666667,12,28.91666667,59.75,61.45833333,29.5,63.54166667,29.79166667,8.791666667,,28.33333333
20181223,8.25,6.625,13.91666667,9.083333333,15.75,15.20833333,11,10.79166667,9.416666667,12.66666667,16.75,9.5,8.25,11.29166667,11,10.875,15.91666667,14,15.08333333,17.625,17.29166667,13.625,18.45833333,19.04166667,16.58333333,28.125,15.95833333,20.25,18.5,20.625,26.95833333,26.16666667,26.66666667,17.83333333,21.75,31.58333333,45.875,32.41666667,35.83333333,35.45833333,20.5,42.70833333,50.16666667,55.95833333,52.08333333,53.25,36.08333333,70.29166667,59.66666667,61.125,50.20833333,57.625,64.625,50.75,61,57.875,54.375,53.33333333,42.29166667,7.333333333,5.875,1.458333333,,7.583333333,6.833333333,9.166666667,25.83333333,49,9.166666667,55.95833333,27.08333333,6.25,20.875,13.66666667
20181224,5.166666667,2.625,11.70833333,2.416666667,,6.583333333,2.666666667,5.125,5.041666667,,,5.875,,7.583333333,5.208333333,,5.583333333,6.041666667,,5.708333333,3.791666667,,6.416666667,8.666666667,,,3.416666667,7.291666667,3.916666667,,4.25,4.708333333,5.958333333,,,,8.625,,11.33333333,8.75,7.916666667,12.625,18.5,15.45833333,10.83333333,14,20,30.75,,31.20833333,,42.45833333,,22.375,27.45833333,30.25,,46.95833333,42.83333333,6.166666667,,2.041666667,,3.25,1.958333333,4.833333333,13.5,15.54166667,4.458333333,33.41666667,21.29166667,5.75,8.833333333,10.125
20181225,8.208333333,,13.5,,11.08333333,9.75,6.041666667,5.375,5.375,8.041666667,7,,,,7.166666667,8.708333333,7.666666667,7.666666667,12.95833333,9,,6.869565217,,,9.291666667,12.45833333,,,9.75,7.041666667,11.75,10.75,11.04166667,16.08333333,14.29166667,18.5,21.25,18.94117647,24.95833333,19.45833333,12.08333333,23.625,30.66666667,27.08333333,,,20.75,42.75,37.83333333,38.875,39.79166667,,36.91666667,26.20833333,33.04166667,,36.875,35.79166667,,6.5,4.833333333,,2,,,7.583333333,17.75,,6.958333333,37.95833333,,,12.41666667,
20181226,,3.375,,8.75,10.04166667,,,,3.416666667,6.625,8.916666667,9.166666667,5.541666667,13.70833333,10.25,9.208333333,,,,,6.75,7.833333333,10.25,12.625,8.541666667,12.08333333,8.958333333,8.75,,4.958333333,9.458333333,,10.83333333,12,14.91666667,14.375,17.20833333,18.54166667,,,10,,27.25,26.33333333,,27,25.70833333,,34.29166667,,36.95833333,40.95833333,37.41666667,25.33333333,33,34.04166667,33.08333333,,36.58333333,,6.625,1.541666667,,4.416666667,5.875,7.041666667,17.5,21.58333333,10.75,32.70833333,23.70833333,6.416666667,10.54166667,6.791666667
20181227,6.416666667,3.916666667,13.83333333,6.157894737,8.125,8.791666667,3.083333333,,,6.916666667,6.5,9.333333333,5.583333333,9.375,5.541666667,7.125,9.125,6.375,14.75,8.375,5.166666667,6.791666667,8.166666667,12.58333333,7.166666667,10.45833333,7.041666667,7.708333333,5.083333333,4.625,,8.583333333,,7.041666667,,8.083333333,11.5,14,16.54166667,15.16666667,,10.08333333,,,12.58333333,13.70833333,17.5,23.79166667,24.08333333,20.66666667,28.08333333,,,,,19.08333333,,27.20833333,38.33333333,8.125,4.958333333,,1.217391304,4.25,2.583333333,,,12.41666667,,,17.54166667,5.416666667,,14.375
20181228,8.708333333,6.583333333,17.25,7.583333333,9.958333333,9.25,3.958333333,5.625,5.791666667,6.791666667,3.041666667,8.5,,11.45833333,,7.75,6.75,8.125,18.58333333,9.666666667,7.833333333,8.375,7.458333333,12.83333333,6.708333333,9.291666667,6.041666667,6.375,3.541666667,3.791666667,4.5,4.625,4,,11.29166667,5.375,,10.29166667,,,15.04166667,16.125,18.04166667,,11.66666667,14.29166667,,24.83333333,18.95833333,21.54166667,25.125,27.58333333,27.33333333,,20.25,,23.16666667,25.625,25.875,7.416666667,6.041666667,3.041666667,,5.958333333,4.833333333,6.791666667,9.166666667,10.70833333,8.75,27.58333333,12.70833333,5.958333333,12.5,17.16666667
20181229,7.5,6.166666667,14.08333333,9.583333333,9.416666667,10,3.333333333,4.75,6.083333333,7.291666667,6.666666667,7.833333333,7,10.91666667,8.791666667,10.20833333,6.625,8.5,18.25,10.66666667,5.25,10.41666667,9.25,12.08333333,8.208333333,8.875,6.791666667,7.791666667,,3.208333333,7.708333333,7.375,8.166666667,11.33333333,14.54166667,8.833333333,14.375,10.75,13.66666667,14.45833333,18.95833333,12.25,18.79166667,15.08333333,14.20833333,14.95833333,17.95833333,24.45833333,20.58333333,19.875,25.58333333,28.25,26.20833333,19,18.5,22.45833333,22.375,22.5,27.25,6.958333333,4.833333333,2.083333333,5,6.708333333,2.916666667,7.291666667,6.375,15.875,6.916666667,25.54166667,15.33333333,7.791666667,12.33333333,14.33333333
20181230,5.75,4.958333333,10.41666667,3.458333333,6.458333333,,2.333333333,3.333333333,2.5,2.791666667,3.708333333,7.166666667,5.25,,6.75,5.375,4.916666667,6.958333333,13.70833333,7.083333333,4.416666667,7.5,6.083333333,8.583333333,4.208333333,7.333333333,5.041666667,,5.041666667,4.541666667,6.833333333,6.791666667,8.25,6.833333333,12.58333333,17.16666667,21.625,11.66666667,15.79166667,8.875,9.583333333,18.20833333,18.5,17.375,13.08333333,15.20833333,15.45833333,24.16666667,19.5,19.125,25.20833333,26.95833333,23.45833333,23.29166667,22,19.58333333,20.45833333,23,22,6.583333333,6.125,1.958333333,2.541666667,5.625,2.916666667,3.791666667,6.208333333,27.25,3.791666667,23.16666667,21.375,7.583333333,10.95833333,10.125
20181231,2.833333333,3.25,8.458333333,2.875,5.208333333,5.75,1.875,2.875,1.791666667,2.791666667,2.791666667,7,3,5.916666667,4.583333333,4.083333333,6.625,6.541666667,11.66666667,4.625,4.291666667,4.5,5.791666667,8.791666667,4.125,8.208333333,6.5,,6.583333333,2.666666667,,6.5,5.333333333,8.666666667,8.625,8.333333333,13.20833333,9.666666667,12.54166667,10.5,,13.41666667,16.33333333,11.125,11.66666667,13.95833333,17.875,21.58333333,21.75,23.5,27.5,32.79166667,23.58333333,14.08333333,19.91666667,24,23.83333333,25.29166667,28.75,6.333333333,5.458333333,1.875,1.416666667,3.375,2.041666667,4.041666667,5.708333333,13.04166667,,29.33333333,23.125,7.333333333,7.5,7.583333333
20190101,3.333333333,3,8.291666667,2.333333333,5.208333333,5.083333333,1.916666667,2.166666667,1.833333333,3.166666667,2.25,4.333333333,4.833333333,4,4.208333333,4.041666667,5.166666667,4.958333333,11.70833333,5.75,4.291666667,6.833333333,5.375,8.333333333,2.666666667,6.791666667,7.708333333,,6.541666667,5.208333333,3.333333333,5.916666667,,8.916666667,9.833333333,11.33333333,16.08333333,14.75,13.54166667,8,9.875,15.58333333,11.41666667,15.04166667,9.583333333,15.91666667,19.04166667,22.75,27.66666667,24.70833333,32.75,34,27.375,21.95833333,26.16666667,28.25,29.16666667,34.04166667,36.70833333,7.208333333,4.75,1.458333333,,4.583333333,1.958333333,2.583333333,4.958333333,22.5,3.25,,18.58333333,6.5,7.333333333,6.375
20190102,3.708333333,,,2.333333333,5.791666667,6,,3,3.25,4.041666667,,,3.5,3.416666667,4.166666667,,5.25,5.708333333,11.33333333,3.083333333,4.041666667,4.75,7.125,7.875,,,6.583333333,6.166666667,6.416666667,5.958333333,5.708333333,5.958333333,8.875,,,,12.625,,12.25,9.5,7.625,13.83333333,12.16666667,15.58333333,,,26.91666667,,,35.29166667,,,,32.66666667,36.20833333,40.91666667,39.625,,42.58333333,,3.5,2.041666667,1.541666667,,1.75,,3.75,,4.25,41.41666667,18.66666667,6.333333333,6.625,
